Region,Site,Neighborhood,Date,DateT2,DateT3,Species,ID,Focal,Status,Snag,StatusT2,SnagT2,StatusT3,DBH,DBH stem 2,DBH stem3,DBH stem 4,DBHT2,DBHT3,Notes,Data Collectors,Data Collectors Next,Old ID,
Mammoth,Inyo Craters,3,7/19/2016,,,PICO,1041,P,1,,,,,21.6,,,,,,,"TB, RB",,,
Mammoth,Inyo Craters,3,7/19/2016,,,PICO,1046,P,1,,,,,12.9,,,,,,,"TB, RB",,,
Mammoth,Inyo Craters,3,7/19/2016,,,PICO,1047,P,1,,,,,28.8,,,,,,,"TB, RB",,,
Mammoth,Inyo Craters,3,7/19/2016,,,PICO,1049,P,1,,,,,15,,,,,,,"TB, RB",,,
Mammoth,Inyo Craters,3,7/19/2016,,,PICO,1064,P,1,,,,,2,,,,,,,"TB, RB",,,
Mammoth,Inyo Craters,3,7/19/2016,,,PICO,1104,P,1,,,,,10.9,,,,,,,"TB, RB",,,
Mammoth,Inyo Craters,3,7/19/2016,,,PICO,1108,P,1,,,,,39,,,,,,,"TB, RB",,,
Mammoth,Inyo Craters,3,7/19/2016,,,PICO,1133,P,1,,,,,42.9,,,,,,,"TB, RB",,,
Mammoth,Inyo Craters,3,7/19/2016,,,PICO,1139,P,1,,,,,23.6,,,,,,,"TB, RB",,,
Mammoth,Inyo Craters,3,7/19/2016,,,PICO,1143,P,1,,,,,9.6,,,,,,,"TB, RB",,,
Mammoth,Inyo Craters,3,7/19/2016,,,PICO,1144,P,1,,,,,11.5,,,,,,,"TB, RB",,,
Mammoth,Inyo Craters,3,7/19/2016,,,PICO,1148,P,1,,,,,35.2,,,,,,,"TB, RB",,,
Mammoth,Inyo Craters,3,7/20/2016,,,PICO,1166,P,1,,,,,20.6,,,,,,,"TB, RB",,,
Mammoth,Inyo Craters,3,7/20/2016,,,PICO,1173,P,1,,,,,4.4,,,,,,,"TB, RB",,,
Mammoth,Inyo Craters,3,8/1/2016,,,PICO,1380,P,1,,,,,4.5,,,,,,,"TB, RB, AK",,,
Mammoth,Inyo Craters,3,8/1/2016,,,PICO,1385,P,1,,,,,7.8,,,,,,,"TB, RB, AK",,,
Mammoth,Inyo Craters,3,8/1/2016,,,PICO,1391,P,1,,,,,16.8,,,,,,,"TB, RB, AK",,,
Mammoth,Inyo Craters,3,8/1/2016,,,pico,1406,P,1,,,,,31.1,,,,,,,"TB, RB, AK",,,
Mammoth,Inyo Craters,3,7/19/2016,,,PIJE,1,F,1,,,,,42.1,,,,,,,"TB, RB",,,
Mammoth,Inyo Craters,3,7/19/2016,,,PIJE,2,F,1,,,,,33.4,,,,,,,"TB, RB",,,
Mammoth,Inyo Craters,3,7/19/2016,,,PIJE,3,F,0,no,,,,,,,,,,,"TB, RB",,,
Mammoth,Inyo Craters,3,7/19/2016,,,PIJE,4,F,0,no,,,,,,,,,,,"TB, RB",,,
Mammoth,Inyo Craters,3,7/19/2016,,,PIJE,5,F,1,,,,,50.5,,,,,,,"TB, RB",,,
Mammoth,Inyo Craters,3,7/19/2016,,,PIJE,6,F,1,,,,,21.9,,,,,,,"TB, RB",,,
Mammoth,Inyo Craters,3,7/19/2016,,,PIJE,1007,P,1,,,,,21.8,,,,,,,"TB, RB",,,
Mammoth,Inyo Craters,3,7/19/2016,,,PIJE,1011,P,1,,,,,1,,,,,,,"TB, RB",,,
Mammoth,Inyo Craters,3,7/19/2016,,,PIJE,1012,P,1,,,,,1.1,,,,,,,"TB, RB",,,
Mammoth,Inyo Craters,3,7/19/2016,,,PIJE,1021,P,1,,,,,3.4,,,,,,,"TB, RB",,,
Mammoth,Inyo Craters,3,7/19/2016,,,PIJE,1023,P,1,,,,,23,,,,,,,"TB, RB",,,
Mammoth,Inyo Craters,3,7/19/2016,,,PIJE,1026,P,1,,,,,23.6,,,,,,,"TB, RB",,,
Mammoth,Inyo Craters,3,7/19/2016,,,PIJE,1029,P,1,,,,,4.1,,,,,,,"TB, RB",,,
Mammoth,Inyo Craters,3,7/19/2016,,,PIJE,1040,P,1,,,,,9.1,,,,,,,"TB, RB",,,
Mammoth,Inyo Craters,3,7/19/2016,,,PIJE,1043,P,1,,,,,26.7,,,,,,,"TB, RB",,,
Mammoth,Inyo Craters,3,7/19/2016,,,PIJE,1048,P,1,,,,,7.8,6.1,,,,,,"TB, RB",,,
Mammoth,Inyo Craters,3,7/19/2016,,,PIJE,1050,P,1,,,,,4.1,,,,,,,"TB, RB",,,
Mammoth,Inyo Craters,3,7/19/2016,,,PIJE,1051,P,1,,,,,11.9,,,,,,,"TB, RB",,,
Mammoth,Inyo Craters,3,7/19/2016,,,PIJE,1052,P,1,,,,,8.2,,,,,,,"TB, RB",,,
Mammoth,Inyo Craters,3,7/19/2016,,,PIJE,1055,P,1,,,,,2.9,,,,,,,"TB, RB",,,
Mammoth,Inyo Craters,3,7/19/2016,,,PIJE,1056,P,1,,,,,15.1,,,,,,,"TB, RB",,,
Mammoth,Inyo Craters,3,7/19/2016,,,PIJE,1057,P,1,,,,,37.2,,,,,,,"TB, RB",,,
Mammoth,Inyo Craters,3,7/19/2016,,,PIJE,1058,P,1,,,,,9.3,,,,,,,"TB, RB",,,
Mammoth,Inyo Craters,3,7/19/2016,,,PIJE,1059,P,1,,,,,38.5,,,,,,,"TB, RB",,,
Mammoth,Inyo Craters,3,7/19/2016,,,PIJE,1060,P,1,,,,,6.8,,,,,,,"TB, RB",,,
Mammoth,Inyo Craters,3,7/19/2016,,,PIJE,1061,P,1,,,,,6.8,,,,,,,"TB, RB",,,
Mammoth,Inyo Craters,3,7/19/2016,,,PIJE,1062,P,1,,,,,2.8,,,,,,,"TB, RB",,,
Mammoth,Inyo Craters,3,7/19/2016,,,PIJE,1063,P,1,,,,,14.7,,,,,,,"TB, RB",,,
Mammoth,Inyo Craters,3,7/19/2016,,,PIJE,1065,P,1,,,,,15.7,,,,,,,"TB, RB",,,
Mammoth,Inyo Craters,3,7/19/2016,,,PIJE,1066,P,1,,,,,17.9,,,,,,,"TB, RB",,,
Mammoth,Inyo Craters,3,7/19/2016,,,PIJE,1067,P,1,,,,,8.5,,,,,,,"TB, RB",,,
Mammoth,Inyo Craters,3,7/19/2016,,,PIJE,1068,P,1,,,,,10.9,,,,,,,"TB, RB",,,
Mammoth,Inyo Craters,3,7/19/2016,,,PIJE,1069,P,1,,,,,48.9,,,,,,,"TB, RB",,,
Mammoth,Inyo Craters,3,7/19/2016,,,PIJE,1070,P,1,,,,,19.6,,,,,,,"TB, RB",,,
Mammoth,Inyo Craters,3,7/19/2016,,,PIJE,1071,P,1,,,,,17.6,,,,,,,"TB, RB",,,
Mammoth,Inyo Craters,3,7/19/2016,,,PIJE,1072,P,1,,,,,14,,,,,,,"TB, RB",,,
Mammoth,Inyo Craters,3,7/19/2016,,,PIJE,1073,P,1,,,,,3.7,,,,,,,"TB, RB",,,
Mammoth,Inyo Craters,3,7/19/2016,,,PIJE,1074,P,1,,,,,43.1,,,,,,,"TB, RB",,,
Mammoth,Inyo Craters,3,7/19/2016,,,PIJE,1075,P,1,,,,,8,,,,,,,"TB, RB",,,
Mammoth,Inyo Craters,3,7/19/2016,,,PIJE,1076,P,1,,,,,10.7,,,,,,,"TB, RB",,,
Mammoth,Inyo Craters,3,7/19/2016,,,PIJE,1077,P,1,,,,,27.1,,,,,,,"TB, RB",,,
Mammoth,Inyo Craters,3,7/19/2016,,,PIJE,1078,P,1,,,,,18.5,,,,,,,"TB, RB",,,
Mammoth,Inyo Craters,3,7/19/2016,,,PIJE,1079,P,1,,,,,13.5,,,,,,,"TB, RB",,,
Mammoth,Inyo Craters,3,7/19/2016,,,PIJE,1080,P,1,,,,,35.5,,,,,,,"TB, RB",,,
Mammoth,Inyo Craters,3,7/19/2016,,,PIJE,1081,P,1,,,,,35.3,29.4,,,,,,"TB, RB",,,
Mammoth,Inyo Craters,3,7/19/2016,,,PIJE,1082,P,1,,,,,9.3,,,,,,,"TB, RB",,,
Mammoth,Inyo Craters,3,7/19/2016,,,PIJE,1083,P,1,,,,,10.4,,,,,,,"TB, RB",,,
Mammoth,Inyo Craters,3,7/19/2016,,,PIJE,1084,P,1,,,,,20.2,,,,,,,"TB, RB",,,
Mammoth,Inyo Craters,3,7/19/2016,,,PIJE,1085,P,1,,,,,18.66,,,,,,,"TB, RB",,,
Mammoth,Inyo Craters,3,7/19/2016,,,PIJE,1086,P,1,,,,,17.2,,,,,,,"TB, RB",,,
Mammoth,Inyo Craters,3,7/19/2016,,,PIJE,1087,P,1,,,,,17.8,,,,,,,"TB, RB",,,
Mammoth,Inyo Craters,3,7/19/2016,,,PIJE,1088,P,1,,,,,30.4,,,,,,,"TB, RB",,,
Mammoth,Inyo Craters,3,7/19/2016,,,PIJE,1089,P,1,,,,,33.5,,,,,,,"TB, RB",,,
Mammoth,Inyo Craters,3,7/19/2016,,,PIJE,1090,P,1,,,,,26.4,,,,,,,"TB, RB",,,
Mammoth,Inyo Craters,3,7/19/2016,,,PIJE,1091,P,1,,,,,10,,,,,,,"TB, RB",,,
Mammoth,Inyo Craters,3,7/19/2016,,,PIJE,1093,P,1,,,,,12.5,,,,,,,"TB, RB",,,
Mammoth,Inyo Craters,3,7/19/2016,,,PIJE,1094,P,1,,,,,3.5,,,,,,,"TB, RB",,,
Mammoth,Inyo Craters,3,7/19/2016,,,PIJE,1095,P,1,,,,,11.4,,,,,,,"TB, RB",,,
Mammoth,Inyo Craters,3,7/19/2016,,,PIJE,1096,P,1,,,,,14.5,,,,,,,"TB, RB",,,
Mammoth,Inyo Craters,3,7/19/2016,,,PIJE,1097,P,1,,,,,26.5,,,,,,,"TB, RB",,,
Mammoth,Inyo Craters,3,7/19/2016,,,PIJE,1098,P,1,,,,,29.9,,,,,,,"TB, RB",,,
Mammoth,Inyo Craters,3,7/19/2016,,,PIJE,1099,P,1,,,,,18.5,,,,,,,"TB, RB",,,
Mammoth,Inyo Craters,3,7/19/2016,,,PIJE,1100,P,1,,,,,16.3,,,,,,,"TB, RB",,,
Mammoth,Inyo Craters,3,7/19/2016,,,PIJE,1101,P,1,,,,,15.5,,,,,,,"TB, RB",,,
Mammoth,Inyo Craters,3,7/19/2016,,,PIJE,1102,P,1,,,,,26,,,,,,,"TB, RB",,,
Mammoth,Inyo Craters,3,7/19/2016,,,PIJE,1103,P,1,,,,,15.8,,,,,,,"TB, RB",,,
Mammoth,Inyo Craters,3,7/19/2016,,,PIJE,1105,P,1,,,,,17.6,,,,,,,"TB, RB",,,
Mammoth,Inyo Craters,3,7/19/2016,,,PIJE,1106,P,1,,,,,13,,,,,,,"TB, RB",,,
Mammoth,Inyo Craters,3,7/19/2016,,,PIJE,1107,P,1,,,,,18.4,,,,,,,"TB, RB",,,
Mammoth,Inyo Craters,3,7/19/2016,,,PIJE,1109,P,1,,,,,23,,,,,,,"TB, RB",,,
Mammoth,Inyo Craters,3,7/19/2016,,,PIJE,1110,P,1,,,,,20.9,,,,,,,"TB, RB",,,
Mammoth,Inyo Craters,3,7/19/2016,,,PIJE,1111,P,1,,,,,3.2,,,,,,,"TB, RB",,,
Mammoth,Inyo Craters,3,7/19/2016,,,PIJE,1112,P,1,,,,,25.9,,,,,,,"TB, RB",,,
Mammoth,Inyo Craters,3,7/19/2016,,,PIJE,1113,P,1,,,,,10.2,,,,,,,"TB, RB",,,
Mammoth,Inyo Craters,3,7/19/2016,,,PIJE,1114,P,1,,,,,8.6,,,,,,,"TB, RB",,,
Mammoth,Inyo Craters,3,7/19/2016,,,PIJE,1115,P,1,,,,,8.3,,,,,,,"TB, RB",,,
Mammoth,Inyo Craters,3,7/19/2016,,,PIJE,1116,P,1,,,,,11.6,,,,,,,"TB, RB",,,
Mammoth,Inyo Craters,3,7/19/2016,,,PIJE,1117,P,1,,,,,35.5,,,,,,,"TB, RB",,,
Mammoth,Inyo Craters,3,7/19/2016,,,PIJE,1118,P,1,,,,,20.4,,,,,,,"TB, RB",,,
Mammoth,Inyo Craters,3,7/19/2016,,,PIJE,1119,P,1,,,,,19.6,,,,,,,"TB, RB",,,
Mammoth,Inyo Craters,3,7/19/2016,,,PIJE,1120,P,1,,,,,9.4,,,,,,,"TB, RB",,,
Mammoth,Inyo Craters,3,7/19/2016,,,PIJE,1121,P,1,,,,,22,,,,,,,"TB, RB",,,
Mammoth,Inyo Craters,3,7/19/2016,,,PIJE,1122,P,1,,,,,13.5,,,,,,,"TB, RB",,,
Mammoth,Inyo Craters,3,7/19/2016,,,PIJE,1123,P,1,,,,,9.1,,,,,,,"TB, RB",,,
Mammoth,Inyo Craters,3,7/19/2016,,,PIJE,1124,P,1,,,,,19.2,,,,,,,"TB, RB",,,
Mammoth,Inyo Craters,3,7/19/2016,,,PIJE,1125,P,1,,,,,4.5,,,,,,,"TB, RB",,,
Mammoth,Inyo Craters,3,7/19/2016,,,PIJE,1126,P,1,,,,,15.4,,,,,,,"TB, RB",,,
Mammoth,Inyo Craters,3,7/19/2016,,,PIJE,1127,P,1,,,,,43,,,,,,,"TB, RB",,,
Mammoth,Inyo Craters,3,7/19/2016,,,PIJE,1128,P,1,,,,,48.99,,,,,,,"TB, RB",,,
Mammoth,Inyo Craters,3,7/19/2016,,,PIJE,1129,P,1,,,,,16.6,,,,,,,"TB, RB",,,
Mammoth,Inyo Craters,3,7/19/2016,,,PIJE,1130,P,1,,,,,27.1,,,,,,,"TB, RB",,,
Mammoth,Inyo Craters,3,7/19/2016,,,PIJE,1131,P,1,,,,,13,,,,,,,"TB, RB",,,
Mammoth,Inyo Craters,3,7/19/2016,,,PIJE,1132,P,1,,,,,22.8,,,,,,,"TB, RB",,,
Mammoth,Inyo Craters,3,7/19/2016,,,PIJE,1134,P,1,,,,,2,,,,,,,"TB, RB",,,
Mammoth,Inyo Craters,3,7/19/2016,,,PIJE,1137,P,1,,,,,9.1,,,,,,,"TB, RB",,,
Mammoth,Inyo Craters,3,7/19/2016,,,PIJE,1138,P,1,,,,,15.2,,,,,,,"TB, RB",,,
Mammoth,Inyo Craters,3,7/19/2016,,,PIJE,1141,P,0,no,,,,6.5,,,,,,,"TB, RB",,,
Mammoth,Inyo Craters,3,7/20/2016,,,PIJE,1154,P,1,,,,,4.8,,,,,,,"TB, RB",,,
Mammoth,Inyo Craters,3,7/20/2016,,,PIJE,1155,P,1,,,,,4.5,,,,,,,"TB, RB",,,
Mammoth,Inyo Craters,3,7/20/2016,,,PIJE,1156,P,1,,,,,7.2,,,,,,,"TB, RB",,,
Mammoth,Inyo Craters,3,7/20/2016,,,PIJE,1157,P,1,,,,,3,,,,,,,"TB, RB",,,
Mammoth,Inyo Craters,3,7/20/2016,,,PIJE,1158,P,1,,,,,54.8,,,,,,,"TB, RB",,,
Mammoth,Inyo Craters,3,7/20/2016,,,PIJE,1159,P,1,,,,,4.3,,,,,,,"TB, RB",,,
Mammoth,Inyo Craters,3,7/20/2016,,,PIJE,1160,P,1,,,,,3.1,,,,,,,"TB, RB",,,
Mammoth,Inyo Craters,3,7/20/2016,,,PIJE,1161,P,1,,,,,17.3,,,,,,,"TB, RB",,,
Mammoth,Inyo Craters,3,7/20/2016,,,PIJE,1162,P,1,,,,,2.3,,,,,,,"TB, RB",,,
Mammoth,Inyo Craters,3,7/20/2016,,,PIJE,1163,P,1,,,,,5.9,,,,,,,"TB, RB",,,
Mammoth,Inyo Craters,3,7/20/2016,,,PIJE,1164,P,1,,,,,4.9,,,,,,,"TB, RB",,,
Mammoth,Inyo Craters,3,7/20/2016,,,PIJE,1165,P,1,,,,,1.5,,,,,,,"TB, RB",,,
Mammoth,Inyo Craters,3,7/20/2016,,,PIJE,1167,P,1,,,,,4,,,,,,,"TB, RB",,,
Mammoth,Inyo Craters,3,7/20/2016,,,PIJE,1168,P,1,,,,,54.4,,,,,,,"TB, RB",,,
Mammoth,Inyo Craters,3,7/20/2016,,,PIJE,1169,P,1,,,,,6.9,,,,,,,"TB, RB",,,
Mammoth,Inyo Craters,3,7/20/2016,,,PIJE,1170,P,1,,,,,22.6,,,,,,,"TB, RB",,,
Mammoth,Inyo Craters,3,7/20/2016,,,PIJE,1171,P,1,,,,,13.2,,,,,,,"TB, RB",,,
Mammoth,Inyo Craters,3,7/20/2016,,,PIJE,1174,P,1,,,,,52,,,,,,,"TB, RB",,,
Mammoth,Inyo Craters,3,7/20/2016,,,PIJE,1176,P,1,,,,,60.8,,,,,,,"TB, RB",,,
Mammoth,Inyo Craters,3,7/20/2016,,,PIJE,1177,P,1,,,,,64.8,,,,,,,"TB, RB",,,
Mammoth,Inyo Craters,3,8/1/2016,,,PIJE,1367,P,1,,,,,46,,,,,,,"TB, RB, AK",,,
Mammoth,Inyo Craters,3,8/1/2016,,,PIJE,1368,P,1,,,,,22,,,,,,,"TB, RB, AK",,,
Mammoth,Inyo Craters,3,8/1/2016,,,PIJE,1369,P,1,,,,,24.2,,,,,,,"TB, RB, AK",,,
Mammoth,Inyo Craters,3,8/1/2016,,,PIJE,1371,P,1,,,,,4.2,,,,,,,"TB, RB, AK",,,
Mammoth,Inyo Craters,3,8/1/2016,,,PIJE,1372,P,1,,,,,1.8,,,,,,,"TB, RB, AK",,,
Mammoth,Inyo Craters,3,8/1/2016,,,PIJE,1373,P,1,,,,,127.7,,,,,,,"TB, RB, AK",,,
Mammoth,Inyo Craters,3,8/1/2016,,,PIJE,1374,P,1,,,,,7.5,,,,,,,"TB, RB, AK",,,
Mammoth,Inyo Craters,3,8/1/2016,,,PIJE,1375,P,1,,,,,7.5,,,,,,,"TB, RB, AK",,,
Mammoth,Inyo Craters,3,8/1/2016,,,PIJE,1377,P,1,,,,,1.9,,,,,,,"TB, RB, AK",,,
Mammoth,Inyo Craters,3,8/1/2016,,,PIJE,1387,P,1,,,,,127.8,,,,,,,"TB, RB, AK",,,
Mammoth,Inyo Craters,3,8/1/2016,,,PIJE,1388,P,1,,,,,7.9,,,,,,,"TB, RB, AK",,,
Mammoth,Inyo Craters,3,8/1/2016,,,PIJE,1389,P,0,no,,,,5.1,,,,,,,"TB, RB, AK",,,
Mammoth,Inyo Craters,3,8/1/2016,,,PIJE,1392,P,1,,,,,9.7,,,,,,,"TB, RB, AK",,,
Mammoth,Inyo Craters,3,8/1/2016,,,PIJE,1393,P,1,,,,,9.9,,,,,,,"TB, RB, AK",,,
Mammoth,Inyo Craters,3,8/1/2016,,,PIJE,1394,P,1,,,,,67.4,,,,,,,"TB, RB, AK",,,
Mammoth,Inyo Craters,3,8/1/2016,,,PIJE,1395,P,1,,,,,12.6,,,,,,,"TB, RB, AK",,,
Mammoth,Inyo Craters,3,8/1/2016,,,PIJE,1396,P,1,,,,,36,,,,,,,"TB, RB, AK",,,
Mammoth,Inyo Craters,3,8/1/2016,,,PIJE,1397,P,1,,,,,14,,,,,,,"TB, RB, AK",,,
Mammoth,Inyo Craters,3,8/1/2016,,,PIJE,1398,P,1,,,,,35.3,,,,,,,"TB, RB, AK",,,
Mammoth,Inyo Craters,3,8/1/2016,,,PIJE,1399,P,1,,,,,13.9,,,,,,,"TB, RB, AK",,,
Mammoth,Inyo Craters,3,8/1/2016,,,PIJE,1400,P,1,,,,,20.5,,,,,,,"TB, RB, AK",,,
Mammoth,Inyo Craters,3,8/1/2016,,,PIJE,1401,P,1,,,,,23.3,,,,,,,"TB, RB, AK",,,
Mammoth,Inyo Craters,3,8/1/2016,,,PIJE,1402,P,1,,,,,36.8,,,,,,,"TB, RB, AK",,,
Mammoth,Inyo Craters,3,8/1/2016,,,PIJE,1403,P,0,no,,,,40.4,,,,,,,"TB, RB, AK",,,
Mammoth,Inyo Craters,3,8/1/2016,,,PIJE,1404,P,1,,,,,36.4,,,,,,,"TB, RB, AK",,,
Mammoth,Inyo Craters,3,8/1/2016,,,PIJE,1405,P,1,,,,,23.8,,,,,,,"TB, RB, AK",,,
Mammoth,Inyo Craters,3,8/1/2016,,,PIJE,1407,P,1,,,,,9.6,,,,,,,"TB, RB, AK",,,
Mammoth,Inyo Craters,3,8/1/2016,,,PIJE,1408,P,1,,,,,50.5,,,,,,,"TB, RB, AK",,,
Mammoth,Inyo Craters,3,8/1/2016,,,PIJE,1409,P,1,,,,,38.9,,,,,,,"TB, RB, AK",,,
Mammoth,Inyo Craters,3,8/1/2016,,,PIJE,1410,P,1,,,,,20.9,,,,,,,"TB, RB, AK",,,
Mammoth,Inyo Craters,3,8/1/2016,,,PIJE,1411,P,1,,,,,21.4,,,,,,,"TB, RB, AK",,,
Mammoth,Inyo Craters,3,8/1/2016,,,PIJE,1412,P,1,,,,,41,,,,,,,"TB, RB, AK",,,
Mammoth,Inyo Craters,3,8/1/2016,,,PIJE,1413,P,1,,,,,48,,,,,,,"TB, RB, AK",,,
Mammoth,Inyo Craters,3,8/1/2016,,,PIJE,1414,P,1,,,,,37.4,,,,,,,"TB, RB, AK",,,
Mammoth,Inyo Craters,3,8/1/2016,,,PIJE,1415,P,1,,,,,8.9,,,,,,,"TB, RB, AK",,,
Mammoth,Inyo Craters,3,8/1/2016,,,PIJE,1416,P,1,,,,,28.4,,,,,,,"TB, RB, AK",,,
Mammoth,Inyo Craters,3,8/1/2016,,,PIJE,1417,P,1,,,,,46.1,,,,,,,"TB, RB, AK",,,
Mammoth,Inyo Craters,3,8/1/2016,,,PIJE,1418,P,1,,,,,40.3,,,,,,,"TB, RB, AK",,,
Mammoth,Inyo Craters,3,8/1/2016,,,PIJE,1419,P,1,,,,,35.8,,,,,,,"TB, RB, AK",,,
Mammoth,Inyo Craters,3,8/1/2016,,,PIJE,1420,P,1,,,,,2.9,,,,,,,"TB, RB, AK",,,
Mammoth,Inyo Craters,3,8/1/2016,,,PIJE,1421,P,1,,,,,31,46,,,,,,"TB, RB, AK",,,
SENF,Lilly Creek,1,6/29/2018,9/7/2019,,ABCO,1,F,1,,1,,,17.3,,,,,,,"TB, RB",,,
SENF,Lilly Creek,1,6/29/2018,9/7/2019,,ABCO,2,F,1,,1,,,41.4,,,,,,,"TB, RB",,,
SENF,Lilly Creek,1,6/29/2018,9/7/2019,,ABCO,3,F,1,,1,,,56.6,,,,,,,"TB, RB",,,
SENF,Lilly Creek,1,6/29/2018,,,ABCO,4023,P,1,,,,,30,,,,,,,"TB, RB",,,
SENF,Lilly Creek,1,6/29/2018,,,CADE,4001,P,1,,,,,82.2,,,,,,,"TB, RB",,,
SENF,Lilly Creek,1,6/29/2018,,,CADE,4004,P,1,,,,,3.4,,,,,,,"TB, RB",,,
SENF,Lilly Creek,1,6/29/2018,,,CADE,4005,P,1,,,,,6.4,,,,,,,"TB, RB",,,
SENF,Lilly Creek,1,6/29/2018,,,CADE,4006,P,1,,,,,5.8,,,,,,,"TB, RB",,,
SENF,Lilly Creek,1,6/29/2018,,,CADE,4007,P,1,,,,,6.2,,,,,,,"TB, RB",,,
SENF,Lilly Creek,1,6/29/2018,,,CADE,4010,P,1,,,,,1.7,,,,,,,"TB, RB",,,
SENF,Lilly Creek,1,6/29/2018,,,CADE,4011,P,1,,,,,130.7,,,,,,,"TB, RB",,,
SENF,Lilly Creek,1,6/29/2018,,,CADE,4013,P,1,,,,,82.7,,,,,,,"TB, RB",,,
SENF,Lilly Creek,1,6/29/2018,,,CADE,4014,P,1,,,,,91.8,,,,,,,"TB, RB",,,
SENF,Lilly Creek,1,6/29/2018,,,CADE,4017,P,1,,,,,2.9,,,,,,,"TB, RB",,,
SENF,Lilly Creek,1,6/29/2018,,,CADE,4018,P,1,,,,,15.3,,,,,,,"TB, RB",,,
SENF,Lilly Creek,1,6/29/2018,,,CADE,4019,P,1,,,,,91.7,,,,,,,"TB, RB",,,
SENF,Lilly Creek,1,6/29/2018,,,CADE,4025,P,1,,,,,84.2,,,,,,,"TB, RB",,,
SENF,Lilly Creek,1,6/29/2018,,,CADE,4031,P,1,,,,,19.4,,,,,,,"TB, RB",,,
SENF,Lilly Creek,1,6/29/2018,,,CADE,4032,P,1,,,,,4.5,,,,,,,"TB, RB",,,
SENF,Lilly Creek,1,6/29/2018,,,CADE,4033,P,1,,,,,6.7,,,,,,,"TB, RB",,,
SENF,Lilly Creek,1,6/29/2018,9/7/2019,,PIJE,1,F,1,,1,,,68.4,,,,,,,"TB, RB",,,
SENF,Lilly Creek,1,6/29/2018,9/7/2019,,PIJE,2,F,1,,1,,,66.6,,,,,,,"TB, RB",,,
SENF,Lilly Creek,1,6/29/2018,9/7/2019,,PIJE,3,F,1,,1,,,44.4,,,,,,,"TB, RB",,,
SENF,Lilly Creek,1,6/29/2018,,,PIJE,4002,P,1,,,,,2.5,,,,,,,"TB, RB",,,
SENF,Lilly Creek,1,6/29/2018,,,PIJE,4003,P,1,,,,,2.2,,,,,,,"TB, RB",,,
SENF,Lilly Creek,1,6/29/2018,,,PIJE,4008,P,1,,,,,100.3,,,,,,,"TB, RB",,,
SENF,Lilly Creek,1,6/29/2018,,,PIJE,4009,P,1,,,,,69.3,,,,,,,"TB, RB",,,
SENF,Lilly Creek,1,6/29/2018,,,PIJE,4012,P,1,,,,,2.8,,,,,,,"TB, RB",,,
SENF,Lilly Creek,1,6/29/2018,,,PIJE,4020,P,1,,,,,50.6,,,,,,,"TB, RB",,,
SENF,Lilly Creek,1,6/29/2018,,,PIJE,4021,P,1,,,,,12.1,,,,,,,"TB, RB",,,
SENF,Lilly Creek,1,6/29/2018,,,PIJE,4022,P,1,,,,,55.5,,,,,,,"TB, RB",,,
SENF,Lilly Creek,1,6/29/2018,,,PIJE,4024,P,1,,,,,63.5,,,,,,,"TB, RB",,,
SENF,Lilly Creek,1,6/29/2018,,,PIJE,4026,P,1,,,,,42.6,18.7,,,,,,"TB, RB",,,
SENF,Lilly Creek,1,6/29/2018,,,PIJE,4027,P,1,,,,,62.9,,,,,,,"TB, RB",,,
SENF,Lilly Creek,1,6/29/2018,,,PIJE,4028,P,1,,,,,46.4,,,,,,,"TB, RB",,,
SENF,Lilly Creek,1,6/29/2018,,,PIJE,4029,P,1,,,,,25.3,29.6,,,,,,"TB, RB",,,
SENF,Lilly Creek,1,6/29/2018,,,PIJE,4030,P,1,,,,,12.7,,,,,,,"TB, RB",,,
SENF,Lilly Creek,1,6/29/2018,9/7/2019,,PILA,1,F,1,,1,,,122.9,,,,,,,"TB, RB",,,
SENF,Lilly Creek,1,6/29/2018,9/7/2019,,PILA,2,F,1,,1,,,60.2,,,,,,,"TB, RB",,,
SENF,Lilly Creek,1,6/29/2018,9/7/2019,,PILA,3,F,1,,1,,,99.8,,,,,,,"TB, RB",,,
SENF,Lilly Creek,1,6/29/2018,9/7/2019,,PILA,4,F,1,,1,,,26,,,,,,,"TB, RB",,,
SENF,Lilly Creek,1,6/29/2018,,,PILA,4000,P,0,no,,,,117.9,,,,,,,"TB, RB",,,
SENF,Lilly Creek,1,6/29/2018,,,PILA,4015,P,0,no,,,,110.5,,,,,,,"TB, RB",,,
SENF,Lilly Creek,1,6/29/2018,,,PILA,4016,P,1,,,,,103.8,,,,,,,"TB, RB",,,
SENF,Lilly Creek,2,6/30/2018,,,?,4059,P,0,no,,,,3,,,,,,,"TB, MC",,,
SENF,Lilly Creek,2,6/30/2018,,,?,4060,P,0,no,,,,5.2,,,,,,,"TB, MC",,,
SENF,Lilly Creek,2,6/30/2018,,,?,4061,P,0,no,,,,2.3,,,,,,,"TB, MC",,,
SENF,Lilly Creek,2,6/30/2018,,,?,4063,P,0,no,,,,11.8,,,,,,,"TB, MC",,,
SENF,Lilly Creek,2,6/30/2018,,,?,4068,P,0,no,,,,10.3,,,,,,,"TB, MC",,,
SENF,Lilly Creek,2,6/30/2018,,,?,4070,P,0,no,,,,2.2,,,,,,,"TB, MC",,,
SENF,Lilly Creek,2,6/30/2018,,,?,4077,P,1,,,,,3.2,,,,,,,"TB, MC",,,
