"","tree.uniqueID","Site","Neighborhood","Species","totDBH","totBA"
"813","9pj1_1227","Inyo Craters",1,"pj",100,0.7854
"814","9pj1_1228","Inyo Craters",1,"pj",25,0.0490875
"815","9pj1_1229","Inyo Craters",1,"pj",20,0.031416
"816","9pj1_1230","Inyo Craters",1,"pj",6.3,0.0031172526
"817","9pj1_1231","Inyo Craters",1,"pj",96.9,0.7374599694
"818","9pj1_1232","Inyo Craters",1,"pj",1.9,0.0002835294
"819","9pj1_1233","Inyo Craters",1,"pj",6.9,0.0037392894
"820","9pj1_1234","Inyo Craters",1,"pj",20.7,0.0336536046
"821","9pj1_1235","Inyo Craters",1,"pj",18.9,0.0280552734
"822","9pj1_1236","Inyo Craters",1,"pj",19,0.02835294
"823","9pc1_1237","Inyo Craters",1,"pc",12,0.01130976
"824","9pj1_1238","Inyo Craters",1,"pj",19.1,0.0145715262
"825","9pj1_1239","Inyo Craters",1,"pj",27.5,0.059395875
"826","9pj1_1240","Inyo Craters",1,"pj",21.2,0.0352990176
"827","9pj1_1241","Inyo Craters",1,"pj",4,0.00125664
"828","9pj1_1242","Inyo Craters",1,"pj",2.2,0.0003801336
"829","9pj1_1243","Inyo Craters",1,"pj",36.6,0.1052090424
"830","9pj1_1244","Inyo Craters",1,"pj",5.8,0.0026420856
"831","9pj1_1245","Inyo Craters",1,"pj",225.1,3.9796225854
"832","9pj1_1246","Inyo Craters",1,"pj",23.4,0.0430053624
"833","9pj1_1247","Inyo Craters",1,"pj",6.4,0.0032169984
"834","9pj1_1248","Inyo Craters",1,"pj",27.7,0.0602629566
"835","9pj1_1249","Inyo Craters",1,"pj",1.8,0.0002544696
"836","9pj1_1250","Inyo Craters",1,"pj",41.8,0.1372282296
"837","9pj1_1251","Inyo Craters",1,"pj",20.3,0.0323655486
"838","9pj1_1252","Inyo Craters",1,"pj",7.9,0.0049016814
"839","9pj1_1253","Inyo Craters",1,"pj",7.1,0.0039592014
"840","9pj1_1254","Inyo Craters",1,"pj",38.9,0.1188475134
"841","9pj1_1255","Inyo Craters",1,"pj",16.6,0.0216424824
"842","9pc1_1256","Inyo Craters",1,"pc",25.5,0.051070635
"843","9pj1_1257","Inyo Craters",1,"pj",20.8,0.0339795456
"844","9am1_1258","Inyo Craters",1,"am",11.9,0.0111220494
"845","9pj1_1259","Inyo Craters",1,"pj",12.9,0.0130698414
"846","9pc1_1260","Inyo Craters",1,"pc",12,0.01130976
"847","9pj1_1261","Inyo Craters",1,"pj",54.1,0.2298716574
"848","9pj1_1262","Inyo Craters",1,"pj",31.3,0.0769448526
"849","9pj1_1263","Inyo Craters",1,"pj",51.7,0.2099287806
"850","9pj1_1264","Inyo Craters",1,"pj",52.3,0.2148296766
"851","9pj1_1265","Inyo Craters",1,"pj",7,0.00384846
"852","9pj1_1266","Inyo Craters",1,"pj",52.5,0.216475875
"853","9pj1_1267","Inyo Craters",1,"pj",7.9,0.0049016814
"854","9pc1_1268","Inyo Craters",1,"pc",33.8,0.0897272376
"855","9pj1_1269","Inyo Craters",1,"pj",9.7,0.0073898286
"856","9pj1_1270","Inyo Craters",1,"pj",3.1,0.0007547694
"857","9pc1_1271","Inyo Craters",1,"pc",18.6,0.0271716984
"858","9pj1_1272","Inyo Craters",1,"pj",3.7,0.0010752126
"859","9pj1_1273","Inyo Craters",1,"pj",15.6,0.0191134944
"860","9pj1_1274","Inyo Craters",1,"pj",15,0.0176715
"861","9pj1_1275","Inyo Craters",1,"pj",17.4,0.0237787704
"862","9pj1_1276","Inyo Craters",1,"pj",13.2,0.0136848096
"863","9pj1_1277","Inyo Craters",1,"pj",13.3,0.0138929406
"864","9pj1_1278","Inyo Craters",1,"pj",50.7,0.2018862846
"865","9pj1_1279","Inyo Craters",1,"pj",9,0.00636174
"866","9pj1_1280","Inyo Craters",1,"pj",16.4,0.0211241184
"867","9pj1_1281","Inyo Craters",1,"pj",20,0.031416
"868","9pj1_1282","Inyo Craters",1,"pj",13.3,0.0138929406
"869","9pj1_1283","Inyo Craters",1,"pj",16.5,0.021382515
"870","9pj1_1284","Inyo Craters",1,"pj",2.1,0.0003463614
"871","9pj1_1285","Inyo Craters",1,"pj",12.2,0.0116898936
"872","9pj1_1286","Inyo Craters",1,"pj",13.3,0.0138929406
"873","9pj1_1287","Inyo Craters",1,"pj",17,0.02269806
"874","9pj1_1288","Inyo Craters",1,"pj",42.9,0.0897562974
"875","9pj1_1289","Inyo Craters",1,"pj",10,0.007854
"876","9pj1_1290","Inyo Craters",1,"pj",18.7,0.0274646526
"877","9pj1_1291","Inyo Craters",1,"pj",12,0.01130976
"878","9pj1_1292","Inyo Craters",1,"pj",14.3,0.0160606446
"879","9pj1_1293","Inyo Craters",1,"pj",13,0.01327326
"880","9pj1_1294","Inyo Craters",1,"pj",56.7,0.2524974606
"881","9pc1_1295","Inyo Craters",1,"pc",25.2,0.0498760416
"882","9pj1_1296","Inyo Craters",1,"pj",34.7,0.0945692286
"883","9pj1_1297","Inyo Craters",1,"pj",27.9,0.0611363214
"884","9pj1_1298","Inyo Craters",1,"pj",9.8,0.0075429816
"885","9pj1_1299","Inyo Craters",1,"pj",34.4,0.0929410944
"886","9pj1_1300","Inyo Craters",1,"pj",46.1,0.1669139934
"887","9pj1_1301","Inyo Craters",1,"pj",56,0.24630144
"888","9pj1_1302","Inyo Craters",1,"pj",26.4,0.0547392384
"889","9pj1_1303","Inyo Craters",1,"pj",19.1,0.0286521774
"890","9pj1_1304","Inyo Craters",1,"pj",1.9,0.0002835294
"891","9pj1_1305","Inyo Craters",1,"pj",0.5,1.9635e-05
"892","9pj1_1306","Inyo Craters",1,"pj",22.1,0.0383597214
"893","9pj1_1307","Inyo Craters",1,"pj",37.5,0.110446875
"894","9pj1_1308","Inyo Craters",1,"pj",45.1,0.1597511454
"895","9pj1_1309","Inyo Craters",1,"pj",45.1,0.1597511454
"896","9pj1_1310","Inyo Craters",1,"pj",5,0.0019635
"897","9pj1_1311","Inyo Craters",1,"pj",26.6,0.0555717624
"898","9pj1_1312","Inyo Craters",1,"pj",19.6,0.0301719264
"899","9pj1_1313","Inyo Craters",1,"pj",15.1,0.0179079054
"900","9pj1_1314","Inyo Craters",1,"pj",13.2,0.0136848096
"901","9pj1_1315","Inyo Craters",1,"pj",5.8,0.0026420856
"902","9pj1_1316","Inyo Craters",1,"pj",32.3,0.0819399966
"903","9pj1_1317","Inyo Craters",1,"pj",18,0.02544696
"904","9pj1_1318","Inyo Craters",1,"pj",17.1,0.0229658814
"905","9pj1_1319","Inyo Craters",1,"pj",12.2,0.0116898936
"906","9pj1_1320","Inyo Craters",1,"pj",12.8,0.0128679936
"907","9pj1_1321","Inyo Craters",1,"pj",35.4,0.0984231864
"908","9am1_1322","Inyo Craters",1,"am",24.5,0.047143635
"909","9pj1_1323","Inyo Craters",1,"pj",16.4,0.0211241184
"910","9pj1_1324","Inyo Craters",1,"pj",15.5,0.018869235
"911","9pc1_1325","Inyo Craters",1,"pc",NA,NA
"912","9pj1_1326","Inyo Craters",1,"pj",30.7,0.0740231646
"913","9pj1_1327","Inyo Craters",1,"pj",26.3,0.0543253326
"914","9pj1_1328","Inyo Craters",1,"pj",12.3,0.0118823166
"915","9pj1_1329","Inyo Craters",1,"pj",10.9,0.0093313374
"916","9pc1_1330","Inyo Craters",1,"pc",24.9,0.0486955854
"917","9pc1_1331","Inyo Craters",1,"pc",39.5,0.1074717798
"918","9pj1_1332","Inyo Craters",1,"pj",11.4,0.0102070584
"919","9pj1_1333","Inyo Craters",1,"pj",23.2,0.0422733696
"920","9pj1_1334","Inyo Craters",1,"pj",12.9,0.0130698414
"921","9pj1_1335","Inyo Craters",1,"pj",7.4,0.0043008504
"922","9pj1_1336","Inyo Craters",1,"pj",9,0.00636174
"923","9pc1_1337","Inyo Craters",1,"pc",38.9,0.1188475134
"924","9pc1_1338","Inyo Craters",1,"pc",35,0.0962115
"925","9pc1_1339","Inyo Craters",1,"pc",57.7,0.149575503
"926","9pc1_1340","Inyo Craters",1,"pc",27.7,0.0602629566
"927","9pc1_1341","Inyo Craters",1,"pc",20.3,0.0323655486
"928","9pc1_1342","Inyo Craters",1,"pc",4.4,0.0015205344
"929","9pc1_1343","Inyo Craters",1,"pc",54.1,0.1168054734
"930","9pc1_1344","Inyo Craters",1,"pc",19,0.02835294
"931","9pc1_1345","Inyo Craters",1,"pc",29.3,0.0674258046
"932","9pc1_1346","Inyo Craters",1,"pc",39,0.11945934
"933","9pc1_1347","Inyo Craters",1,"pc",17.8,0.0248846136
"934","9pc1_1348","Inyo Craters",1,"pc",32.4,0.0824481504
"935","9pj1_1349","Inyo Craters",1,"pj",25.4,0.0506708664
"936","9pj1_1350","Inyo Craters",1,"pj",19,0.02835294
"937","9pj1_1351","Inyo Craters",1,"pj",8.3,0.0054106206
"938","9am1_1352","Inyo Craters",1,"am",67.1,0.3536192814
"939","9pc1_1353","Inyo Craters",1,"pc",24.3,0.0463770846
"940","9pj1_1354","Inyo Craters",1,"pj",12.6,0.0124690104
"941","9pc1_1355","Inyo Craters",1,"pc",21.9,0.0376685694
"942","9pj1_1356","Inyo Craters",1,"pj",100,0.7854
"943","9pj1_1357","Inyo Craters",1,"pj",19.4,0.0295593144
"944","9pj1_1358","Inyo Craters",1,"pj",42.4,0.1411960704
"945","9pj1_1359","Inyo Craters",1,"pj",37,0.10752126
"946","9pj1_1360","Inyo Craters",1,"pj",24.1,0.0456168174
"947","9pj1_1361","Inyo Craters",1,"pj",35.4,0.0984231864
"948","9pj1_1362","Inyo Craters",1,"pj",22.9,0.0411871614
"949","9pj1_1363","Inyo Craters",1,"pj",15.1,0.0179079054
"950","9pj1_1364","Inyo Craters",1,"pj",42.9,0.1445458014
"951","9pj1_1365","Inyo Craters",1,"pj",29.8,0.0697466616
"952","9pc1_1366","Inyo Craters",1,"pc",16.9,0.0224318094
"953","9pj3_1367","Inyo Craters",3,"pj",46,0.16619064
"954","9pj3_1368","Inyo Craters",3,"pj",22,0.03801336
"955","9pj3_1369","Inyo Craters",3,"pj",24.2,0.0459961656
"956","9am3_1370","Inyo Craters",3,"am",38.1,0.1140094494
"957","9pj3_1371","Inyo Craters",3,"pj",4.2,0.0013854456
"958","9pj3_1372","Inyo Craters",3,"pj",1.8,0.0002544696
"959","9pj3_1373","Inyo Craters",3,"pj",127.7,1.2807745566
"960","9pj3_1374","Inyo Craters",3,"pj",7.5,0.004417875
"961","9pj3_1375","Inyo Craters",3,"pj",7.5,0.004417875
"962","9am3_1376","Inyo Craters",3,"am",3.1,0.0007547694
"963","9pj3_1377","Inyo Craters",3,"pj",1.9,0.0002835294
"964","9am3_1378","Inyo Craters",3,"am",21.3,0.0356328126
"965","9am3_1379","Inyo Craters",3,"am",13.6,0.0145267584
"966","9pc3_1380","Inyo Craters",3,"pc",4.5,0.001590435
"967","9am3_1381","Inyo Craters",3,"am",7.6,0.0045364704
"968","9am3_1382","Inyo Craters",3,"am",15.6,0.0191134944
"969","9am3_1383","Inyo Craters",3,"am",24.6,0.0475292664
"970","9am3_1384","Inyo Craters",3,"am",9,0.00636174
"971","9pc3_1385","Inyo Craters",3,"pc",7.8,0.0047783736
"972","9am3_1386","Inyo Craters",3,"am",10.8,0.0091609056
"973","9pj3_1387","Inyo Craters",3,"pj",127.8,1.2827812536
"974","9pj3_1388","Inyo Craters",3,"pj",7.9,0.0049016814
"975","9pj3_1389","Inyo Craters",3,"pj",5.1,0.0020428254
"976","9am3_1390","Inyo Craters",3,"am",8.1,0.0051530094
"977","9pc3_1391","Inyo Craters",3,"pc",16.8,0.0221671296
"978","9pj3_1392","Inyo Craters",3,"pj",9.7,0.0073898286
"979","9pj3_1393","Inyo Craters",3,"pj",9.9,0.0076977054
"980","9pj3_1394","Inyo Craters",3,"pj",67.4,0.3567883704
"981","9pj3_1395","Inyo Craters",3,"pj",12.6,0.0124690104
"982","9pj3_1396","Inyo Craters",3,"pj",36,0.10178784
"983","9pj3_1397","Inyo Craters",3,"pj",14,0.01539384
"984","9pj3_1398","Inyo Craters",3,"pj",35.3,0.0978679086
"985","9pj3_1399","Inyo Craters",3,"pj",13.9,0.0151747134
"986","9pj3_1400","Inyo Craters",3,"pj",20.5,0.033006435
"987","9pj3_1401","Inyo Craters",3,"pj",23.3,0.0426385806
"988","9pj3_1402","Inyo Craters",3,"pj",36.8,0.1063620096
"989","9pj3_1403","Inyo Craters",3,"pj",40.4,0.1281898464
"990","9pj3_1404","Inyo Craters",3,"pj",36.4,0.1040623584
"991","9pj3_1405","Inyo Craters",3,"pj",23.8,0.0444881976
"992","9pc3_1406","Inyo Craters",3,"pc",31.1,0.0759646734
"993","9pj3_1407","Inyo Craters",3,"pj",9.6,0.0072382464
"994","9pj3_1408","Inyo Craters",3,"pj",50.5,0.200296635
"995","9pj3_1409","Inyo Craters",3,"pj",38.9,0.1188475134
"996","9pj3_1410","Inyo Craters",3,"pj",20.9,0.0343070574
"997","9pj3_1411","Inyo Craters",3,"pj",21.4,0.0359681784
"998","9pj3_1412","Inyo Craters",3,"pj",41,0.13202574
"999","9pj3_1413","Inyo Craters",3,"pj",48,0.18095616
"1000","9pj3_1414","Inyo Craters",3,"pj",37.4,0.1098586104
"1001","9pj3_1415","Inyo Craters",3,"pj",8.9,0.0062211534
"1002","9pj3_1416","Inyo Craters",3,"pj",28.4,0.0633472224
"1003","9pj3_1417","Inyo Craters",3,"pj",46.1,0.1669139934
"1004","9pj3_1418","Inyo Craters",3,"pj",40.3,0.1275560286
"1005","9pj3_1419","Inyo Craters",3,"pj",35.8,0.1006600056
"1006","9pj3_1420","Inyo Craters",3,"pj",2.9,0.0006605214
"1007","9pj3_1421","Inyo Craters",3,"pj",77,0.24166758
"1008","9pc2_1422","Inyo Craters",2,"pc",4.7,0.0017349486
"1009","9pc2_1423","Inyo Craters",2,"pc",0.9,6.36174e-05
"1010","9pc2_1424","Inyo Craters",2,"pc",3.5,0.000962115
"1011","9pj2_1425","Inyo Craters",2,"pj",6.2,0.0030190776
"1012","9pj2_1426","Inyo Craters",2,"pj",4.8,0.0018095616
"1013","9pj2_1427","Inyo Craters",2,"pj",7,0.00384846
"1014","9pj2_1428","Inyo Craters",2,"pj",35.9,0.1012231374
"1015","9pj2_1429","Inyo Craters",2,"pj",24.5,0.047143635
"1016","9pj2_1430","Inyo Craters",2,"pj",21.3,0.0356328126
"1017","9pj2_1431","Inyo Craters",2,"pj",75,0.4417875
"1018","9pj2_1432","Inyo Craters",2,"pj",70,0.384846
"1019","9pj2_1433","Inyo Craters",2,"pj",56.8,0.2533888896
"1020","9pc2_1434","Inyo Craters",2,"pc",73.9,0.4289234334
"1021","9pj2_1435","Inyo Craters",2,"pj",41.3,0.1339648926
"1022","9pj2_1436","Inyo Craters",2,"pj",12.7,0.0126677166
"1023","9pj2_1437","Inyo Craters",2,"pj",55.4,0.2410518264
"1024","9pj2_1438","Inyo Craters",2,"pj",81,0.51530094
"1025","10jo1_1500","Sherwin Lakes",1,"jo",20.8,0.0339795456
"1026","10ac1_1501","Sherwin Lakes",1,"ac",76.2,0.4560377976
"1027","10ac1_1502","Sherwin Lakes",1,"ac",45.7,0.1640300046
"1028","10ac1_1503","Sherwin Lakes",1,"ac",40.5,0.128825235
"1029","10ac1_1504","Sherwin Lakes",1,"ac",132.2,1.3726310136
"1030","10ac1_1505","Sherwin Lakes",1,"ac",105.2,0.8692053216
"1031","10ac1_1506","Sherwin Lakes",1,"ac",46.1,0.1669139934
"1032","10ac1_1507","Sherwin Lakes",1,"ac",52,0.21237216
"1033","10ac1_1508","Sherwin Lakes",1,"ac",7.5,0.004417875
"1034","10ac1_1509","Sherwin Lakes",1,"ac",17.5,0.024052875
"1035","10ac1_1510","Sherwin Lakes",1,"ac",13.3,0.0138929406
"1036","10ac1_1512","Sherwin Lakes",1,"ac",7.8,0.0047783736
"1037","10ac1_1513","Sherwin Lakes",1,"ac",15.2,0.0181458816
"1038","10ac1_1514","Sherwin Lakes",1,"ac",18.9,0.0280552734
"1039","10ac1_1515","Sherwin Lakes",1,"ac",19.5,0.029864835
"1040","10ac1_1516","Sherwin Lakes",1,"ac",10.6,0.0088247544
"1041","10ac1_1517","Sherwin Lakes",1,"ac",73.5,0.424292715
"1042","10ac1_1518","Sherwin Lakes",1,"ac",93.9,0.6925036734
"1043","10ac1_1519","Sherwin Lakes",1,"ac",2.3,0.0004154766
"1044","10ac1_1520","Sherwin Lakes",1,"ac",3,0.00070686
"1045","10jo1_1521","Sherwin Lakes",1,"jo",63.5,0.316692915
"1046","10ac1_1522","Sherwin Lakes",1,"ac",5.5,0.002375835
"1047","10ac1_1523","Sherwin Lakes",1,"ac",1.7,0.0002269806
"1048","10ac1_1524","Sherwin Lakes",1,"ac",11.5,0.010386915
"1049","10ac1_1525","Sherwin Lakes",1,"ac",50.9,0.2034822174
"1050","10ac1_1526","Sherwin Lakes",1,"ac",29.2,0.0669663456
"1051","10ac1_1527","Sherwin Lakes",1,"ac",49.5,0.192442635
"1052","10ac1_1528","Sherwin Lakes",1,"ac",1.2,0.0001130976
"1053","10ac1_1529","Sherwin Lakes",1,"ac",58.6,0.2697032184
"1054","10ac1_1530","Sherwin Lakes",1,"ac",26.9,0.0568323294
"1055","10ac1_1531","Sherwin Lakes",1,"ac",2,0.00031416
"1056","10ac1_1532","Sherwin Lakes",1,"ac",22.3,0.0390571566
"1057","10ac1_1533","Sherwin Lakes",1,"ac",155.2,1.8917961216
"1058","10ac1_1534","Sherwin Lakes",1,"ac",13.4,0.0141026424
"1059","10ac1_1535","Sherwin Lakes",1,"ac",6.9,0.0037392894
"1060","10ac1_1536","Sherwin Lakes",1,"ac",4.8,0.0018095616
"1061","10ac1_1537","Sherwin Lakes",1,"ac",11.2,0.0098520576
"1062","10ac1_1538","Sherwin Lakes",1,"ac",4.5,0.001590435
"1063","10ac1_1539","Sherwin Lakes",1,"ac",15,0.0176715
"1064","10ac1_1540","Sherwin Lakes",1,"ac",6.7,0.0035256606
"1065","10ac1_1541","Sherwin Lakes",1,"ac",18.3,0.0263022606
"1066","10ac1_1542","Sherwin Lakes",1,"ac",42.7,0.1432011966
"1067","10ac1_1543","Sherwin Lakes",1,"ac",2.9,0.0006605214
"1068","10ac1_1544","Sherwin Lakes",1,"ac",14.8,0.0172034016
"1069","10ac1_1545","Sherwin Lakes",1,"ac",3.9,0.0011945934
"1070","10ac1_1546","Sherwin Lakes",1,"ac",17.3,0.0235062366
"1071","10ac1_1547","Sherwin Lakes",1,"ac",108.1,0.559837047
"1072","10ac1_1548","Sherwin Lakes",1,"ac",29.1,0.0665084574
"1073","10ac1_1549","Sherwin Lakes",1,"ac",48.1,0.1817109294
"1074","10ac1_1550","Sherwin Lakes",1,"ac",80.8,0.5127593856
"1075","10ac1_1551","Sherwin Lakes",1,"ac",32.5,0.082957875
"1076","10ac1_1552","Sherwin Lakes",1,"ac",70.2,0.3870482616
"1077","10ac1_1553","Sherwin Lakes",1,"ac",3.7,0.0010752126
"1078","10ac1_1554","Sherwin Lakes",1,"ac",28.1,0.0620159694
"1079","10ac1_1555","Sherwin Lakes",1,"ac",3,0.00070686
"1080","10ac1_1556","Sherwin Lakes",1,"ac",12,0.01130976
"1081","10ac1_1557","Sherwin Lakes",1,"ac",15.5,0.018869235
"1082","10ac1_1558","Sherwin Lakes",1,"ac",14.8,0.0172034016
"1083","10ac1_1559","Sherwin Lakes",1,"ac",7,0.00384846
"1084","10ac1_1560","Sherwin Lakes",1,"ac",31.2,0.0764539776
"1085","10ac1_1561","Sherwin Lakes",1,"ac",87.4,0.5999482104
"1086","10ac1_1562","Sherwin Lakes",1,"ac",23.7,0.0441151326
"1087","10ac1_1563","Sherwin Lakes",1,"ac",10.4,0.0084948864
"1088","10ac1_1564","Sherwin Lakes",1,"ac",3,0.00070686
"1089","10ac1_1565","Sherwin Lakes",1,"ac",7.9,0.0049016814
"1090","10ac1_1566","Sherwin Lakes",1,"ac",3.5,0.000962115
"1091","10ac1_1567","Sherwin Lakes",1,"ac",27.7,0.0602629566
"1092","10ac1_1568","Sherwin Lakes",1,"ac",38.9,0.1188475134
"1093","10ac1_1569","Sherwin Lakes",1,"ac",24.6,0.0475292664
"1094","10ac1_1570","Sherwin Lakes",1,"ac",23.9,0.0448628334
"1095","10ac1_1571","Sherwin Lakes",1,"ac",4.2,0.0013854456
"1096","10ac1_1572","Sherwin Lakes",1,"ac",25.3,0.0502726686
"1097","10jo1_1573","Sherwin Lakes",1,"jo",30.6,0.0735417144
"1098","10ac1_1574","Sherwin Lakes",1,"ac",15.9,0.0198556974
"1099","10ac1_1575","Sherwin Lakes",1,"ac",9.8,0.0075429816
"1100","10ac1_1576","Sherwin Lakes",1,"ac",18.5,0.026880315
"1101","10ac1_1577","Sherwin Lakes",1,"ac",41.2,0.1333169376
"1102","10ac1_1578","Sherwin Lakes",1,"ac",28.5,0.063794115
"1103","10ac1_1579","Sherwin Lakes",1,"ac",32.7,0.0839820366
"1104","10ac1_1580","Sherwin Lakes",1,"ac",4.1,0.0013202574
"1105","10ac1_1581","Sherwin Lakes",1,"ac",4.5,0.001590435
"1106","10ac1_1582","Sherwin Lakes",1,"ac",3.8,0.0011341176
"1107","10ac1_1583","Sherwin Lakes",1,"ac",9.3,0.0067929246
"1108","10ac1_1584","Sherwin Lakes",1,"ac",21.7,0.0369837006
"1109","10pj1_1585","Sherwin Lakes",1,"pj",7,0.00384846
"1110","10pj1_1586","Sherwin Lakes",1,"pj",18.2,0.0260155896
"1111","10ac1_1587","Sherwin Lakes",1,"ac",29,0.06605214
"1112","10ac1_1588","Sherwin Lakes",1,"ac",10.6,0.0088247544
"1113","10ac1_1589","Sherwin Lakes",1,"ac",24.6,0.0475292664
"1114","10ac1_1590","Sherwin Lakes",1,"ac",16.6,0.0216424824
"1115","10ac1_1591","Sherwin Lakes",1,"ac",20.4,0.0326852064
"1116","10ac1_1592","Sherwin Lakes",1,"ac",9.3,0.0067929246
"1117","10ac1_1593","Sherwin Lakes",1,"ac",4,0.00125664
"1118","10ac1_1594","Sherwin Lakes",1,"ac",15.5,0.018869235
"1119","10ac1_1595","Sherwin Lakes",1,"ac",4.99,0.001955653854
"1120","10ac1_1596","Sherwin Lakes",1,"ac",3,0.00070686
"1121","10ac1_1597","Sherwin Lakes",1,"ac",5.1,0.0020428254
"1122","10ac1_1598","Sherwin Lakes",1,"ac",113.5,1.011771915
"1123","10ac1_1599","Sherwin Lakes",1,"ac",1.9,0.0002835294
"1124","10ac1_1600","Sherwin Lakes",1,"ac",72.7,0.4151066766
"1125","10ac1_1601","Sherwin Lakes",1,"ac",92.6,0.6734616504
"1126","10jo1_1602","Sherwin Lakes",1,"jo",78.6,0.4852169784
"1127","10jo1_1603","Sherwin Lakes",1,"jo",4.2,0.0013854456
"1128","10jo1_1604","Sherwin Lakes",1,"jo",5,0.0019635
"1129","10ac1_1605","Sherwin Lakes",1,"ac",11.7,0.0107513406
"1130","10ac1_1606","Sherwin Lakes",1,"ac",6.1,0.0029224734
"1131","10ac1_1607","Sherwin Lakes",1,"ac",13.7,0.0147411726
"1132","10ac1_1608","Sherwin Lakes",1,"ac",4.3,0.0014522046
"1133","10ac1_1609","Sherwin Lakes",1,"ac",4.5,0.001590435
"1134","10ac1_1610","Sherwin Lakes",1,"ac",14.9,0.0174366654
"1135","10ac1_1611","Sherwin Lakes",1,"ac",19.3,0.0292553646
"1136","10ac1_1612","Sherwin Lakes",1,"ac",17,0.02269806
"1137","10ac1_1613","Sherwin Lakes",1,"ac",13.4,0.0141026424
"1138","10ac1_1614","Sherwin Lakes",1,"ac",10.1,0.0080118654
"1139","10ac1_1615","Sherwin Lakes",1,"ac",6,0.00282744
"1140","10ac1_1616","Sherwin Lakes",1,"ac",3.4,0.0009079224
"1141","10pj1_1617","Sherwin Lakes",1,"pj",4.2,0.0013854456
"1142","10ac1_1618","Sherwin Lakes",1,"ac",15,0.0176715
"1143","10ac1_1619","Sherwin Lakes",1,"ac",3.6,0.0010178784
"1144","10ac1_1620","Sherwin Lakes",1,"ac",9.1,0.0065038974
"1145","10ac1_1621","Sherwin Lakes",1,"ac",5.4,0.0022902264
"1146","10ac1_1622","Sherwin Lakes",1,"ac",10.5,0.008659035
"1147","10ac1_1623","Sherwin Lakes",1,"ac",2.2,0.0003801336
"1148","10jo1_1624","Sherwin Lakes",1,"jo",1.4,0.0001539384
"1149","10ac1_1625","Sherwin Lakes",1,"ac",79.9,0.5014001454
"1150","10ac1_1626","Sherwin Lakes",1,"ac",126.1,1.2488810334
"1151","10ac1_1627","Sherwin Lakes",1,"ac",11.4,0.0102070584
"1152","10ac1_1628","Sherwin Lakes",1,"ac",124,1.20763104
"1153","10jo1_1629","Sherwin Lakes",1,"jo",10.3,0.0083323086
"1154","10ac1_1630","Sherwin Lakes",1,"ac",12.5,0.012271875
"1155","10jo1_1631","Sherwin Lakes",1,"jo",4.4,0.0015205344
"1156","10ac1_1632","Sherwin Lakes",1,"ac",11.9,0.0111220494
"1157","10ac1_1633","Sherwin Lakes",1,"ac",17.5,0.024052875
"1158","10ac1_1634","Sherwin Lakes",1,"ac",15.7,0.0193593246
"1159","10pj1_1635","Sherwin Lakes",1,"pj",5.1,0.0020428254
"1160","10ac1_1636","Sherwin Lakes",1,"ac",10.8,0.0091609056
"1161","10ac1_1637","Sherwin Lakes",1,"ac",2.4,0.0004523904
"1162","10ac1_1638","Sherwin Lakes",1,"ac",2.2,0.0003801336
"1163","10ac1_1639","Sherwin Lakes",1,"ac",15.5,0.018869235
"1164","10pj1_1640","Sherwin Lakes",1,"pj",30.3,0.0721067886
"1165","10ac1_1641","Sherwin Lakes",1,"ac",95.8,0.7208118456
"1166","10ac1_1642","Sherwin Lakes",1,"ac",10,0.007854
"1167","10ac1_1643","Sherwin Lakes",1,"ac",2.1,0.0003463614
"1168","10ac1_1644","Sherwin Lakes",1,"ac",16.2,0.0206120376
"1169","10ac1_1645","Sherwin Lakes",1,"ac",6.3,0.0031172526
"1170","10ac1_1646","Sherwin Lakes",1,"ac",7.5,0.004417875
"1171","10ac1_1647","Sherwin Lakes",1,"ac",6.4,0.0032169984
"1172","10ac1_1648","Sherwin Lakes",1,"ac",2.8,0.0006157536
"1173","10pj2_1649","Sherwin Lakes",2,"pj",97,0.73898286
"1174","10ac2_1650","Sherwin Lakes",2,"ac",20.3,0.0323655486
"1175","10ac2_1651","Sherwin Lakes",2,"ac",152.4,1.8241511904
"1176","10ac2_1652","Sherwin Lakes",2,"ac",91.2,0.6532517376
"1177","10ac2_1653","Sherwin Lakes",2,"ac",1.2,0.0001130976
"1178","10ac2_1654","Sherwin Lakes",2,"ac",46.6,0.1705543224
"1179","10ac2_1655","Sherwin Lakes",2,"ac",18,0.02544696
"1180","10ac2_1656","Sherwin Lakes",2,"ac",36.9,0.1069408494
"1181","10ac2_1657","Sherwin Lakes",2,"ac",25.8,0.0522793656
"1182","10ac2_1658","Sherwin Lakes",2,"ac",17.9,0.0251650014
"1183","10ac2_1659","Sherwin Lakes",2,"ac",5.7,0.0025517646
"1184","10ac2_1660","Sherwin Lakes",2,"ac",78.6,0.4852169784
"1185","10ac2_1661","Sherwin Lakes",2,"ac",7.5,0.004417875
"1186","10pj2_1662","Sherwin Lakes",2,"pj",54.4,0.2324281344
"1187","10pj2_1663","Sherwin Lakes",2,"pj",16.2,0.0206120376
"1188","10ac2_1664","Sherwin Lakes",2,"ac",12.8,0.0128679936
"1189","10ac2_1665","Sherwin Lakes",2,"ac",11.8,0.0109359096
"1190","10ac2_1666","Sherwin Lakes",2,"ac",11.1,0.0096769134
"1191","10ac2_1667","Sherwin Lakes",2,"ac",30.3,0.0360569286
"1192","10ac2_1668","Sherwin Lakes",2,"ac",20,0.031416
